country_province,commodity,lev1,lev1_name,lev2,lev2_name,LCA
US,Oil/hazardous waste for treatment: incineration,6,Other,06 01,Other,0
US,Food waste for treatment: biogasification and land application,6,Other,06 01,Other,0
US,Paper waste for treatment: biogasification and land application,6,Other,06 01,Other,0
US,Sewage sludge for treatment: biogasification and land application,6,Other,06 01,Other,0
US,Food waste for treatment: composting and land application,6,Other,06 01,Other,0
US,Paper and wood waste for treatment: composting and land application,6,Other,06 01,Other,0
US,Food waste for treatment: waste water treatment,6,Other,06 01,Other,0
US,Other waste for treatment: waste water treatment,6,Other,06 01,Other,0
US,Food waste for treatment: landfill,6,Other,06 01,Other,0
US,Paper for treatment: landfill,6,Other,06 01,Other,0
US,Plastic waste for treatment: landfill,6,Other,06 01,Other,0
US,Inert/metal/hazardous waste for treatment: landfill,6,Other,06 01,Other,0
US,Textiles waste for treatment: landfill,6,Other,06 01,Other,0
US,Wood waste for treatment: landfill,6,Other,06 01,Other,0
US,Membership organisation services n.e.c. (91),6,Other,06 01,Other,0
US,"Recreational, cultural and sporting services (92)",6,Other,06 01,Other,0
US,Other services (93),6,Other,06 01,Other,0
US,Private households with employed persons (95),6,Other,06 01,Other,0
US,Extra-territorial organizations and bodies,6,Other,06 01,Other,0
JP,Paddy rice,6,Other,06 01,Other,0
JP,Wheat,6,Other,06 01,Other,A1-A3
JP,Cereal grains nec,6,Other,06 01,Other,0
JP,"Vegetables, fruit, nuts",6,Other,06 01,Other,0
JP,Oil seeds,6,Other,06 01,Other,0
JP,"Sugar cane, sugar beet",6,Other,06 01,Other,0
JP,Plant-based fibers,6,Other,06 01,Other,0
JP,Crops nec,6,Other,06 01,Other,0
JP,Cattle,6,Other,06 01,Other,0
JP,Pigs,6,Other,06 01,Other,0
JP,Poultry,6,Other,06 01,Other,A1-A3
JP,Meat animals nec,6,Other,06 01,Other,0
JP,Animal products nec,6,Other,06 01,Other,0
JP,Raw milk,6,Other,06 01,Other,0
JP,"Wool, silk-worm cocoons",6,Other,06 01,Other,0
JP,Manure (conventional treatment),6,Other,06 01,Other,0
JP,Manure (biogas treatment),6,Other,06 01,Other,0
JP,"Products of forestry, logging and related services (02)",6,Services,06 01,ManufacturingServices,0
JP,Fish and other fishing products; services incidental of fishing (05),6,Other,06 01,Other,0
JP,Anthracite,6,Other,06 01,Other,0
JP,Coking Coal,6,Energy,06 01,Energy,0
JP,Other Bituminous Coal,6,Energy,06 01,Energy,0
JP,Sub-Bituminous Coal,6,Energy,06 01,Energy,0
JP,Patent Fuel,6,Energy,06 01,Energy,0
JP,Lignite/Brown Coal,6,Energy,06 01,Energy,0
JP,BKB/Peat Briquettes,6,Energy,06 01,Energy,0
JP,Peat,6,Other,06 01,Other,0
JP,"Crude petroleum and services related to crude oil extraction, excluding surveying",5,Services,05 03,ManufacturingServices,0
JP,"Natural gas and services related to natural gas extraction, excluding surveying",5,Energy,05 03,Energy,0
JP,Natural Gas Liquids,1,Energy,01 01,Energy,0
JP,Other Hydrocarbons,1,Energy,01 01,Energy,0
JP,Uranium and thorium ores (12),4,Materials,04 03,Metals,05 00 00
JP,Iron ores,4,Materials,04 03,Metals,05 00 00
JP,Copper ores and concentrates,3,Materials,04 03,Metals,A1-A3
JP,Nickel ores and concentrates,3,Materials,04 03,Metals,A1-A3
JP,Aluminium ores and concentrates,4,Materials,04 03,Metals,05 00 00
JP,Precious metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
JP,"Lead, zinc and tin ores and concentrates",4,Materials,04 03,Metals,05 00 00
JP,Other non-ferrous metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
JP,Stone,3,Materials,04 02,Masonry,A1-A3
JP,Sand and clay,4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
JP,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4,Other,04 012,Other,0
JP,Products of meat cattle,6,Other,06 01,Other,0
JP,Products of meat pigs,6,Other,06 01,Other,0
JP,Products of meat poultry,6,Other,06 01,Other,0
JP,Meat products nec,6,Other,06 01,Other,0
JP,products of Vegetable oils and fats,6,Other,06 01,Other,0
JP,Dairy products,6,Other,06 01,Other,0
JP,Processed rice,6,Other,06 01,Other,0
JP,Sugar,6,Other,06 01,Other,0
JP,Food products nec,6,Other,06 01,Other,0
JP,Beverages,6,Other,06 01,Other,0
JP,Fish products,6,Other,06 01,Other,0
JP,Tobacco products (16),6,Other,06 01,Other,0
JP,Textiles (17),4,Other,04 012,Other,0
JP,Wearing apparel; furs (18),6,Other,06 01,Other,0
JP,Leather and leather products (19),4,Other,04 012,Other,0
JP,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),4,Materials,04 04,Wood,A1-A3
JP,"Wood material for treatment, Re-processing of secondary wood material into new wood material",4,Materials,04 04,Wood,A1-A3
JP,Pulp,4,Materials,04 04,Wood,A1-A3
JP,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",4,Materials,04 04,Wood,A1-A3
JP,Paper and paper products,4,Other,04 04,Other,A1-A3
JP,Printed matter and recorded media (22),5,Services,05 03,ManufacturingServices,0
JP,Coke Oven Coke,1,Energy,01 01,Energy,0
JP,Gas Coke,1,Energy,01 01,Energy,0
JP,Coal Tar,1,Energy,01 01,Energy,0
JP,Motor Gasoline,1,Energy,01 01,Energy,A1-A3
JP,Aviation Gasoline,1,Energy,01 01,Energy,0
JP,Gasoline Type Jet Fuel,1,Energy,01 01,Energy,0
JP,Kerosene Type Jet Fuel,1,Energy,01 01,Energy,0
JP,Kerosene,1,Energy,01 01,Energy,0
JP,Gas/Diesel Oil,1,Energy,01 01,Energy,0
JP,Heavy Fuel Oil,1,Energy,01 01,Energy,0
JP,Refinery Gas,1,Energy,01 01,Energy,0
JP,Liquefied Petroleum Gases (LPG),1,Energy,01 01,Energy,0
JP,Refinery Feedstocks,4,Energy,04 011,Energy,A1-A3
JP,Ethane,4,Other,04 012,Other,0
JP,Naphtha,4,Other,04 012,Other,0
JP,White Spirit & SBP,4,Other,04 012,Other,0
JP,Lubricants,4,Other,04 012,Other,0
JP,Bitumen,4,Materials,04 008,Asphalt,A1-A3
JP,Paraffin Waxes,4,Other,04 012,Other,0
JP,Petroleum Coke,4,Other,04 012,Other,0
JP,Non-specified Petroleum Products,4,Other,04 012,Other,0
JP,Nuclear fuel,1,Energy,01 01,Energy,0
JP,"Plastics, basic",4,Materials,04 014,PlasticsAndComposites,A1-A3
JP,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",4,Materials,04 014,PlasticsAndComposites,A1-A3
JP,N-fertiliser,4,Materials,04 012,EarthworkAndLandscaping_Materials,0
JP,P- and other fertiliser,4,Materials,04 012,EarthworkAndLandscaping_Materials,0
JP,Chemicals nec,4,Other,04 012,Other,0
JP,Charcoal,4,Other,04 012,Other,0
JP,Additives/Blending Components,4,Materials,04 01,Concrete,A1-A3
JP,Biogasoline,1,Energy,01 01,Energy,0
JP,Biodiesels,1,Energy,01 01,Energy,0
JP,Other Liquid Biofuels,1,Energy,01 01,Energy,0
JP,Rubber and plastic products (25),4,Materials,04 014,PlasticsAndComposites,A1-A3
JP,Glass and glass products,4,Materials,04 06,Finishes,0
JP,"Secondary glass for treatment, Re-processing of secondary glass into new glass",4,Materials,04 06,Finishes,0
JP,Ceramic goods,4,Materials,04 02,Masonry,0
JP,"Bricks, tiles and construction products, in baked clay",4,Materials,04 02,Masonry,0
JP,"Cement, lime and plaster",4,Materials,04 01,Concrete,A1-A3
JP,"Ash for treatment, Re-processing of ash into clinker",1,Energy,01 01,Energy,0
JP,Other non-metallic mineral products,4,Other,04 011,Other,A1-A3
JP,Basic iron and steel and of ferro-alloys and first products thereof,4,Materials,04 03,Metals,0
JP,"Secondary steel for treatment, Re-processing of secondary steel into new steel",4,Materials,04 03,Metals,0
JP,Precious metals,4,Materials,04 03,Metals,0
JP,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",4,Materials,04 03,Metals,0
JP,Aluminium and aluminium products,4,Materials,04 03,Metals,0
JP,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",4,Materials,04 03,Metals,0
JP,"Lead, zinc and tin and products thereof",4,Materials,04 03,Metals,0
JP,"Secondary lead for treatment, Re-processing of secondary lead into new lead",4,Materials,04 03,Metals,0
JP,Copper products,4,Materials,04 03,Metals,0
JP,"Secondary copper for treatment, Re-processing of secondary copper into new copper",4,Materials,04 03,Metals,0
JP,Other non-ferrous metal products,4,Materials,04 03,Metals,0
JP,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",4,Materials,04 03,Metals,0
JP,Foundry work services,5,Services,05 03,ManufacturingServices,0
JP,"Fabricated metal products, except machinery and equipment (28)",4,Materials,04  013,Metals,A1-A3
JP,Machinery and equipment n.e.c. (29),4,Materials,04  013,MEP,0
JP,Office machinery and computers (30),4,Materials,04  013,MEP,0
JP,Electrical machinery and apparatus n.e.c. (31),4,Materials,04  013,MEP,0
JP,"Radio, television and communication equipment and apparatus (32)",4,Materials,04  013,MEP,0
JP,"Medical, precision and optical instruments, watches and clocks (33)",4,Materials,04  013,MEP,0
JP,"Motor vehicles, trailers and semi-trailers (34)",4,Transport,04  013,Transport,0
JP,Other transport equipment (35),4,Materials,04  013,MEP,0
JP,Furniture; other manufactured goods n.e.c. (36),4,Materials,04 06,Finishes,0
JP,Secondary raw materials,4,Other,04 012,Other,0
JP,"Bottles for treatment, Recycling of bottles by direct reuse",4,Other,04 012,Other,0
JP,Electricity by coal,1,Energy,01 01,Energy,0
JP,Electricity by gas,1,Energy,01 01,Energy,0
JP,Electricity by nuclear,1,Energy,01 01,Energy,0
JP,Electricity by hydro,1,Energy,01 01,Energy,0
JP,Electricity by wind,1,Energy,01 01,Energy,0
JP,Electricity by petroleum and other oil derivatives,1,Energy,01 01,Energy,0
JP,Electricity by biomass and waste,1,Energy,01 01,Energy,0
JP,Electricity by solar photovoltaic,1,Energy,01 01,Energy,0
JP,Electricity by solar thermal,1,Energy,01 01,Energy,0
JP,"Electricity by tide, wave, ocean",1,Energy,01 01,Energy,0
JP,Electricity by Geothermal,1,Energy,01 01,Energy,0
JP,Electricity nec,1,Energy,01 01,Energy,0
JP,Transmission services of electricity,1,Energy,01 01,Energy,0
JP,Distribution and trade services of electricity,1,Energy,01 01,Energy,0
JP,Coke oven gas,1,Energy,01 01,Energy,0
JP,Blast Furnace Gas,1,Energy,01 01,Energy,0
JP,Oxygen Steel Furnace Gas,1,Energy,01 01,Energy,0
JP,Gas Works Gas,1,Energy,01 01,Energy,0
JP,Biogas,1,Energy,01 01,Energy,0
JP,Distribution services of gaseous fuels through mains,1,Energy,01 01,Energy,0
JP,Steam and hot water supply services,2,Services,02 01,ManufacturingServices,A1-A3
JP,"Collected and purified water, distribution services of water (41)",2,Services,02 01,ManufacturingServices,A1-A3
JP,Construction work (45),5,Other,05 02,Other,A5
JP,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
JP,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",3,Transport,03 02,Transport,A4
JP,Retail trade services of motor fuel,3,Transport,03 01,Transport,A4
JP,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",3,Transport,03 01,Transport,A4
JP,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",3,Transport,03 01,Transport,A4
JP,Hotel and restaurant services (55),5,Services,05 03,ManufacturingServices,0
JP,Railway transportation services,3,Transport,03 01,Transport,A4
JP,Other land transportation services,3,Transport,03 01,Transport,A4
JP,Transportation services via pipelines,3,Transport,03 01,Transport,A4
JP,Sea and coastal water transportation services,3,Transport,03 01,Transport,A4
JP,Inland water transportation services,3,Transport,03 01,Transport,A4
JP,Air transport services (62),3,Transport,03 01,Transport,A4
JP,Supporting and auxiliary transport services; travel agency services (63),3,Transport,03 01,Transport,A4
JP,Post and telecommunication services (64),3,Transport,03 01,Transport,A4
JP,"Financial intermediation services, except insurance and pension funding services (65)",5,Services,05 03,ManufacturingServices,0
JP,"Insurance and pension funding services, except compulsory social security services (66)",5,Services,05 03,ManufacturingServices,0
JP,Services auxiliary to financial intermediation (67),5,Services,05 03,ManufacturingServices,0
JP,Real estate services (70),5,Services,05 02,DesignServicesAndMargins,A5
JP,Renting services of machinery and equipment without operator and of personal and household goods (71),5,Services,05 03,ManufacturingServices,0
JP,Computer and related services (72),5,Services,05 03,ManufacturingServices,0
JP,Research and development services (73),5,Services,05 03,ManufacturingServices,0
JP,Other business services (74),5,Services,05 03,DesignServicesAndMargins,0
JP,Public administration and defence services; compulsory social security services (75),5,Services,05 03,ManufacturingServices,0
JP,Education services (80),5,Services,05 03,ManufacturingServices,0
JP,Health and social work services (85),5,Services,05 03,ManufacturingServices,0
JP,Food waste for treatment: incineration,6,Other,06 01,Other,0
JP,Paper waste for treatment: incineration,6,Other,06 01,Other,0
JP,Plastic waste for treatment: incineration,6,Other,06 01,Other,0
JP,Intert/metal waste for treatment: incineration,6,Other,06 01,Other,0
JP,Textiles waste for treatment: incineration,6,Other,06 01,Other,0
JP,Wood waste for treatment: incineration,6,Other,06 01,Other,0
JP,Oil/hazardous waste for treatment: incineration,6,Other,06 01,Other,0
JP,Food waste for treatment: biogasification and land application,6,Other,06 01,Other,0
JP,Paper waste for treatment: biogasification and land application,6,Other,06 01,Other,0
JP,Sewage sludge for treatment: biogasification and land application,6,Other,06 01,Other,0
JP,Food waste for treatment: composting and land application,6,Other,06 01,Other,0
JP,Paper and wood waste for treatment: composting and land application,6,Other,06 01,Other,0
JP,Food waste for treatment: waste water treatment,6,Other,06 01,Other,0
JP,Other waste for treatment: waste water treatment,6,Other,06 01,Other,0
JP,Food waste for treatment: landfill,6,Other,06 01,Other,0
JP,Paper for treatment: landfill,6,Other,06 01,Other,0
JP,Plastic waste for treatment: landfill,6,Other,06 01,Other,0
JP,Inert/metal/hazardous waste for treatment: landfill,6,Other,06 01,Other,0
JP,Textiles waste for treatment: landfill,6,Other,06 01,Other,0
JP,Wood waste for treatment: landfill,6,Other,06 01,Other,0
JP,Membership organisation services n.e.c. (91),6,Other,06 01,Other,0
JP,"Recreational, cultural and sporting services (92)",6,Other,06 01,Other,0
JP,Other services (93),6,Other,06 01,Other,0
JP,Private households with employed persons (95),6,Other,06 01,Other,0
JP,Extra-territorial organizations and bodies,6,Other,06 01,Other,0
CN,Paddy rice,6,Other,06 01,Other,0
CN,Wheat,6,Other,06 01,Other,A1-A3
CN,Cereal grains nec,6,Other,06 01,Other,0
CN,"Vegetables, fruit, nuts",6,Other,06 01,Other,0
CN,Oil seeds,6,Other,06 01,Other,0
CN,"Sugar cane, sugar beet",6,Other,06 01,Other,0
CN,Plant-based fibers,6,Other,06 01,Other,0
CN,Crops nec,6,Other,06 01,Other,0
CN,Cattle,6,Other,06 01,Other,0
CN,Pigs,6,Other,06 01,Other,0
CN,Poultry,6,Other,06 01,Other,A1-A3
CN,Meat animals nec,6,Other,06 01,Other,0
CN,Animal products nec,6,Other,06 01,Other,0
CN,Raw milk,6,Other,06 01,Other,0
CN,"Wool, silk-worm cocoons",6,Other,06 01,Other,0
CN,Manure (conventional treatment),6,Other,06 01,Other,0
CN,Manure (biogas treatment),6,Other,06 01,Other,0
CN,"Products of forestry, logging and related services (02)",6,Services,06 01,ManufacturingServices,0
CN,Fish and other fishing products; services incidental of fishing (05),6,Other,06 01,Other,0
CN,Anthracite,6,Other,06 01,Other,0
CN,Coking Coal,6,Energy,06 01,Energy,0
CN,Other Bituminous Coal,6,Energy,06 01,Energy,0
CN,Sub-Bituminous Coal,6,Energy,06 01,Energy,0
CN,Patent Fuel,6,Energy,06 01,Energy,0
CN,Lignite/Brown Coal,6,Energy,06 01,Energy,0
CN,BKB/Peat Briquettes,6,Energy,06 01,Energy,0
CN,Peat,6,Other,06 01,Other,0
CN,"Crude petroleum and services related to crude oil extraction, excluding surveying",5,Services,05 03,ManufacturingServices,0
CN,"Natural gas and services related to natural gas extraction, excluding surveying",5,Energy,05 03,Energy,0
CN,Natural Gas Liquids,1,Energy,01 01,Energy,0
CN,Other Hydrocarbons,1,Energy,01 01,Energy,0
CN,Uranium and thorium ores (12),4,Materials,04 03,Metals,05 00 00
CN,Iron ores,4,Materials,04 03,Metals,05 00 00
CN,Copper ores and concentrates,3,Materials,04 03,Metals,A1-A3
CN,Nickel ores and concentrates,3,Materials,04 03,Metals,A1-A3
CN,Aluminium ores and concentrates,4,Materials,04 03,Metals,05 00 00
CN,Precious metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
CN,"Lead, zinc and tin ores and concentrates",4,Materials,04 03,Metals,05 00 00
CN,Other non-ferrous metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
CN,Stone,3,Materials,04 02,Masonry,A1-A3
CN,Sand and clay,4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
CN,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4,Other,04 012,Other,0
CN,Products of meat cattle,6,Other,06 01,Other,0
CN,Products of meat pigs,6,Other,06 01,Other,0
CN,Products of meat poultry,6,Other,06 01,Other,0
CN,Meat products nec,6,Other,06 01,Other,0
CN,products of Vegetable oils and fats,6,Other,06 01,Other,0
CN,Dairy products,6,Other,06 01,Other,0
CN,Processed rice,6,Other,06 01,Other,0
CN,Sugar,6,Other,06 01,Other,0
CN,Food products nec,6,Other,06 01,Other,0
CN,Beverages,6,Other,06 01,Other,0
CN,Fish products,6,Other,06 01,Other,0
CN,Tobacco products (16),6,Other,06 01,Other,0
CN,Textiles (17),4,Other,04 012,Other,0
CN,Wearing apparel; furs (18),6,Other,06 01,Other,0
CN,Leather and leather products (19),4,Other,04 012,Other,0
CN,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),4,Materials,04 04,Wood,A1-A3
CN,"Wood material for treatment, Re-processing of secondary wood material into new wood material",4,Materials,04 04,Wood,A1-A3
CN,Pulp,4,Materials,04 04,Wood,A1-A3
CN,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",4,Materials,04 04,Wood,A1-A3
CN,Paper and paper products,4,Other,04 04,Other,A1-A3
CN,Printed matter and recorded media (22),5,Services,05 03,ManufacturingServices,0
CN,Coke Oven Coke,1,Energy,01 01,Energy,0
CN,Gas Coke,1,Energy,01 01,Energy,0
CN,Coal Tar,1,Energy,01 01,Energy,0
CN,Motor Gasoline,1,Energy,01 01,Energy,A1-A3
CN,Aviation Gasoline,1,Energy,01 01,Energy,0
CN,Gasoline Type Jet Fuel,1,Energy,01 01,Energy,0
CN,Kerosene Type Jet Fuel,1,Energy,01 01,Energy,0
CN,Kerosene,1,Energy,01 01,Energy,0
CN,Gas/Diesel Oil,1,Energy,01 01,Energy,0
CN,Heavy Fuel Oil,1,Energy,01 01,Energy,0
CN,Refinery Gas,1,Energy,01 01,Energy,0
CN,Liquefied Petroleum Gases (LPG),1,Energy,01 01,Energy,0
CN,Refinery Feedstocks,4,Energy,04 011,Energy,A1-A3
CN,Ethane,4,Other,04 012,Other,0
CN,Naphtha,4,Other,04 012,Other,0
CN,White Spirit & SBP,4,Other,04 012,Other,0
CN,Lubricants,4,Other,04 012,Other,0
CN,Bitumen,4,Materials,04 008,Asphalt,A1-A3
CN,Paraffin Waxes,4,Other,04 012,Other,0
CN,Petroleum Coke,4,Other,04 012,Other,0
CN,Non-specified Petroleum Products,4,Other,04 012,Other,0
CN,Nuclear fuel,1,Energy,01 01,Energy,0
CN,"Plastics, basic",4,Materials,04 014,PlasticsAndComposites,A1-A3
CN,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",4,Materials,04 014,PlasticsAndComposites,A1-A3
CN,N-fertiliser,4,Materials,04 012,EarthworkAndLandscaping_Materials,0
CN,P- and other fertiliser,4,Materials,04 012,EarthworkAndLandscaping_Materials,0
CN,Chemicals nec,4,Other,04 012,Other,0
CN,Charcoal,4,Other,04 012,Other,0
CN,Additives/Blending Components,4,Materials,04 01,Concrete,A1-A3
CN,Biogasoline,1,Energy,01 01,Energy,0
CN,Biodiesels,1,Energy,01 01,Energy,0
CN,Other Liquid Biofuels,1,Energy,01 01,Energy,0
CN,Rubber and plastic products (25),4,Materials,04 014,PlasticsAndComposites,A1-A3
CN,Glass and glass products,4,Materials,04 06,Finishes,0
CN,"Secondary glass for treatment, Re-processing of secondary glass into new glass",4,Materials,04 06,Finishes,0
CN,Ceramic goods,4,Materials,04 02,Masonry,0
CN,"Bricks, tiles and construction products, in baked clay",4,Materials,04 02,Masonry,0
CN,"Cement, lime and plaster",4,Materials,04 01,Concrete,A1-A3
CN,"Ash for treatment, Re-processing of ash into clinker",1,Energy,01 01,Energy,0
CN,Other non-metallic mineral products,4,Other,04 011,Other,A1-A3
CN,Basic iron and steel and of ferro-alloys and first products thereof,4,Materials,04 03,Metals,0
CN,"Secondary steel for treatment, Re-processing of secondary steel into new steel",4,Materials,04 03,Metals,0
CN,Precious metals,4,Materials,04 03,Metals,0
CN,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",4,Materials,04 03,Metals,0
CN,Aluminium and aluminium products,4,Materials,04 03,Metals,0
CN,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",4,Materials,04 03,Metals,0
CN,"Lead, zinc and tin and products thereof",4,Materials,04 03,Metals,0
CN,"Secondary lead for treatment, Re-processing of secondary lead into new lead",4,Materials,04 03,Metals,0
CN,Copper products,4,Materials,04 03,Metals,0
CN,"Secondary copper for treatment, Re-processing of secondary copper into new copper",4,Materials,04 03,Metals,0
CN,Other non-ferrous metal products,4,Materials,04 03,Metals,0
CN,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",4,Materials,04 03,Metals,0
CN,Foundry work services,5,Services,05 03,ManufacturingServices,0
CN,"Fabricated metal products, except machinery and equipment (28)",4,Materials,04  013,Metals,A1-A3
CN,Machinery and equipment n.e.c. (29),4,Materials,04  013,MEP,0
CN,Office machinery and computers (30),4,Materials,04  013,MEP,0
CN,Electrical machinery and apparatus n.e.c. (31),4,Materials,04  013,MEP,0
CN,"Radio, television and communication equipment and apparatus (32)",4,Materials,04  013,MEP,0
CN,"Medical, precision and optical instruments, watches and clocks (33)",4,Materials,04  013,MEP,0
CN,"Motor vehicles, trailers and semi-trailers (34)",4,Transport,04  013,Transport,0
CN,Other transport equipment (35),4,Materials,04  013,MEP,0
CN,Furniture; other manufactured goods n.e.c. (36),4,Materials,04 06,Finishes,0
CN,Secondary raw materials,4,Other,04 012,Other,0
CN,"Bottles for treatment, Recycling of bottles by direct reuse",4,Other,04 012,Other,0
CN,Electricity by coal,1,Energy,01 01,Energy,0
CN,Electricity by gas,1,Energy,01 01,Energy,0
CN,Electricity by nuclear,1,Energy,01 01,Energy,0
CN,Electricity by hydro,1,Energy,01 01,Energy,0
CN,Electricity by wind,1,Energy,01 01,Energy,0
CN,Electricity by petroleum and other oil derivatives,1,Energy,01 01,Energy,0
CN,Electricity by biomass and waste,1,Energy,01 01,Energy,0
CN,Electricity by solar photovoltaic,1,Energy,01 01,Energy,0
CN,Electricity by solar thermal,1,Energy,01 01,Energy,0
CN,"Electricity by tide, wave, ocean",1,Energy,01 01,Energy,0
CN,Electricity by Geothermal,1,Energy,01 01,Energy,0
CN,Electricity nec,1,Energy,01 01,Energy,0
CN,Transmission services of electricity,1,Energy,01 01,Energy,0
CN,Distribution and trade services of electricity,1,Energy,01 01,Energy,0
CN,Coke oven gas,1,Energy,01 01,Energy,0
CN,Blast Furnace Gas,1,Energy,01 01,Energy,0
CN,Oxygen Steel Furnace Gas,1,Energy,01 01,Energy,0
CN,Gas Works Gas,1,Energy,01 01,Energy,0
CN,Biogas,1,Energy,01 01,Energy,0
CN,Distribution services of gaseous fuels through mains,1,Energy,01 01,Energy,0
CN,Steam and hot water supply services,2,Services,02 01,ManufacturingServices,A1-A3
CN,"Collected and purified water, distribution services of water (41)",2,Services,02 01,ManufacturingServices,A1-A3
CN,Construction work (45),5,Other,05 02,Other,A5
CN,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
CN,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",3,Transport,03 02,Transport,A4
CN,Retail trade services of motor fuel,3,Transport,03 01,Transport,A4
CN,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",3,Transport,03 01,Transport,A4
CN,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",3,Transport,03 01,Transport,A4
CN,Hotel and restaurant services (55),5,Services,05 03,ManufacturingServices,0
CN,Railway transportation services,3,Transport,03 01,Transport,A4
CN,Other land transportation services,3,Transport,03 01,Transport,A4
CN,Transportation services via pipelines,3,Transport,03 01,Transport,A4
CN,Sea and coastal water transportation services,3,Transport,03 01,Transport,A4
CN,Inland water transportation services,3,Transport,03 01,Transport,A4
CN,Air transport services (62),3,Transport,03 01,Transport,A4
CN,Supporting and auxiliary transport services; travel agency services (63),3,Transport,03 01,Transport,A4
CN,Post and telecommunication services (64),3,Transport,03 01,Transport,A4
CN,"Financial intermediation services, except insurance and pension funding services (65)",5,Services,05 03,ManufacturingServices,0
CN,"Insurance and pension funding services, except compulsory social security services (66)",5,Services,05 03,ManufacturingServices,0
CN,Services auxiliary to financial intermediation (67),5,Services,05 03,ManufacturingServices,0
CN,Real estate services (70),5,Services,05 02,DesignServicesAndMargins,A5
CN,Renting services of machinery and equipment without operator and of personal and household goods (71),5,Services,05 03,ManufacturingServices,0
CN,Computer and related services (72),5,Services,05 03,ManufacturingServices,0
CN,Research and development services (73),5,Services,05 03,ManufacturingServices,0
CN,Other business services (74),5,Services,05 03,DesignServicesAndMargins,0
CN,Public administration and defence services; compulsory social security services (75),5,Services,05 03,ManufacturingServices,0
CN,Education services (80),5,Services,05 03,ManufacturingServices,0
CN,Health and social work services (85),5,Services,05 03,ManufacturingServices,0
CN,Food waste for treatment: incineration,6,Other,06 01,Other,0
CN,Paper waste for treatment: incineration,6,Other,06 01,Other,0
CN,Plastic waste for treatment: incineration,6,Other,06 01,Other,0
CN,Intert/metal waste for treatment: incineration,6,Other,06 01,Other,0
CN,Textiles waste for treatment: incineration,6,Other,06 01,Other,0
CN,Wood waste for treatment: incineration,6,Other,06 01,Other,0
CN,Oil/hazardous waste for treatment: incineration,6,Other,06 01,Other,0
CN,Food waste for treatment: biogasification and land application,6,Other,06 01,Other,0
CN,Paper waste for treatment: biogasification and land application,6,Other,06 01,Other,0
CN,Sewage sludge for treatment: biogasification and land application,6,Other,06 01,Other,0
CN,Food waste for treatment: composting and land application,6,Other,06 01,Other,0
CN,Paper and wood waste for treatment: composting and land application,6,Other,06 01,Other,0
CN,Food waste for treatment: waste water treatment,6,Other,06 01,Other,0
CN,Other waste for treatment: waste water treatment,6,Other,06 01,Other,0
CN,Food waste for treatment: landfill,6,Other,06 01,Other,0
CN,Paper for treatment: landfill,6,Other,06 01,Other,0
CN,Plastic waste for treatment: landfill,6,Other,06 01,Other,0
CN,Inert/metal/hazardous waste for treatment: landfill,6,Other,06 01,Other,0
CN,Textiles waste for treatment: landfill,6,Other,06 01,Other,0
CN,Wood waste for treatment: landfill,6,Other,06 01,Other,0
CN,Membership organisation services n.e.c. (91),6,Other,06 01,Other,0
CN,"Recreational, cultural and sporting services (92)",6,Other,06 01,Other,0
CN,Other services (93),6,Other,06 01,Other,0
CN,Private households with employed persons (95),6,Other,06 01,Other,0
CN,Extra-territorial organizations and bodies,6,Other,06 01,Other,0
CA,Paddy rice,6,Other,06 01,Other,0
