,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
SE,Computer and related services (72),6713.2986993205295,711.0374056641432,4363.442158014802,3759.7735392559434,32554.78916374255,83267.22886095862,12789.486121477063,17685.70596768071,71885.54915944613,37214.072284293194,823.2986485392852,1322.3468206534278,2117.039846750289
SE,Research and development services (73),2542.7478281964673,221.5734510110441,1520.826959413717,1272.4589486601103,12516.53042396517,28909.32044172208,3621.5890590464564,5855.317344978475,22638.911777025223,15770.251531609372,339.8975968919948,397.07003954419196,1093.8979833212281
SE,Other business services (74),68342.5622312921,8128.640342243842,47927.965319993775,54900.71259968383,496040.13649487623,1396292.4829108475,140464.83008635728,332548.80734812573,1168008.7125511141,475951.02733568446,9665.558785578498,35373.368971491276,46506.74465942476
SE,Public administration and defence services; compulsory social security services (75),100.97212862026153,9.55737935992668,60.40362646202348,56.27019669678977,551.5234241684859,1403.4995093888385,163.4956516414795,291.5597027041137,1107.11252722355,617.2704509508053,14.34045765574861,23.998640878918387,52.97130173484622
SE,Education services (80),25.673178757006816,2.5710539603830234,16.058161890327604,15.778059217469485,149.79085009706682,374.84804187958883,44.22510114892221,81.41861577204891,295.2853735636887,162.41721017966495,3.732685776088697,6.799100790353371,13.026237438165518
SE,Health and social work services (85),20.773441094882415,2.0155434216330486,12.673010540987407,12.187916755434047,118.46512789579853,300.39603776378635,33.58344859413801,64.18486728391005,240.63047836628039,130.95737489440612,3.032926461650739,5.581676904255454,11.544188890264934
SE,Food waste for treatment: incineration,807.8819609424098,104.07115791300672,554.4298664523886,447.8841666470859,5294.14819313973,12631.473451258407,1507.7270189742337,1814.7454379061514,7451.605783468435,5524.0328157971335,124.1745248093679,119.51933971554814,270.2089503950433
SE,Paper waste for treatment: incineration,341.5522044611964,45.58845531979447,213.00754330315405,182.44914011774358,2244.7857242901546,4817.721227410791,648.3972775232816,723.7452543665463,2977.2311451679534,2134.239728133927,59.76986407059289,50.20297425972183,120.25021786239888
SE,Plastic waste for treatment: incineration,213.048485438233,27.522544008909616,135.69679621615674,114.42456404097089,1373.8052331119095,2989.560026110456,396.695464806519,454.2362296633234,1864.7206250565855,1341.2987938415224,35.64807968179912,31.574309835881575,74.47052697821162
SE,Intert/metal waste for treatment: incineration,2902.422570311913,479.89825917560825,1908.428977649516,1603.2705917472995,21876.11374764594,47092.60069528347,6206.820409323719,6704.296512464061,28182.512437097426,19272.105174059147,637.2417341857281,490.1114204875673,1114.75675955842
SE,Textiles waste for treatment: incineration,262.8528797128633,27.807611803374723,153.9589584439251,136.00897904389615,1512.1140909713904,3709.44427015457,482.5977502443961,545.5434094192973,2523.3044444220423,1643.7848133398554,32.763420242992346,30.34223635079648,75.40513731924753
SE,Wood waste for treatment: incineration,273.74533528162203,42.309965272166366,173.94708831563918,148.61563158524473,1939.8284339175389,4141.8815792504265,564.1162130928717,595.2811235021292,2429.342663779575,1714.8549120756195,56.91175446698429,43.92309868307754,104.02963420705348
SE,Oil/hazardous waste for treatment: incineration,527.3536983246572,47.14111012563844,263.4611631083046,238.33293014245618,2798.559121786565,5490.94549852691,773.9272616253365,995.8472986175822,4805.997692544491,2858.04001422819,61.43191897224135,58.92570783830889,136.37061177824407
SE,Food waste for treatment: biogasification and land application,65.2029571742957,30.566798547627613,47.0307220746148,36.34653834643514,992.473309567425,1693.0602160395417,280.6938077625276,94.25231899057131,409.8219121327167,415.13881318022493,44.216979744246224,9.247895715529868,31.434526698634524
SE,Paper waste for treatment: biogasification and land application,17.028435024023853,8.512700899302908,12.341023804644978,9.499316232098233,274.5075772231186,456.5045318040138,77.46105505516203,24.59242161532677,106.4450352478891,107.02105236876695,12.45753257810002,2.5580548181497837,8.789790859891005
SE,Sewage sludge for treatment: biogasification and land application,178.47064071044915,28.304448189901635,120.9800715785196,100.0438413337082,1307.0830675450331,2797.58752321359,374.009108930243,382.73795076897164,1567.2522339908103,1172.3886269343677,37.05338671311503,26.806661419206968,63.96735062685162
SE,Food waste for treatment: composting and land application,338.36807944320947,42.75449763683159,211.3947759036719,182.47110813801643,2193.715130588367,4597.578105932287,615.595514976266,700.9258671253177,2824.168806164085,2112.5166871841984,54.5992022082259,48.13075994546574,111.9149502771382
SE,Paper and wood waste for treatment: composting and land application,0.035648886765186585,0.0035300104920374677,0.02000035737404815,0.018708292445715844,0.22051892948987428,0.5209962165939163,0.06282577027757706,0.08605580056003272,0.34912533964250786,0.20866028212092624,0.0041869543415934815,0.006731261395092921,0.017853066438744656
SE,Food waste for treatment: waste water treatment,575.6366018609128,69.36979701211752,365.94069759760276,313.4946289555038,3533.284150428544,8136.325870958171,1041.571379499306,1341.2082157022705,5489.647746863712,3621.6552494901975,90.6503064373795,99.84988978797797,217.93755261125094
SE,Other waste for treatment: waste water treatment,1233.1467307629107,151.0509740210477,781.3002599297071,677.6749798031091,7702.7606111172145,17546.373694433154,2260.454789553541,2857.8097569969136,11485.571925678096,7772.820240315927,196.70103352698803,211.75107851886244,460.11156248796453
SE,Food waste for treatment: landfill,58273.39453616827,7907.07987126225,48009.980415624326,31401.786956994045,398432.70282313356,948536.529151442,120373.56140181205,142723.36659588505,528235.6084084612,375261.65572593705,10166.949442622892,9922.555963493533,23323.43059691399
SE,Paper for treatment: landfill,64324.18115922127,7063.940127352147,39825.345922099885,33630.932258699155,366428.62994845683,830933.3313808005,109664.05214874614,134769.3299581165,556314.0040682429,396482.35513609176,9041.890281835169,9080.087408290825,21816.078240012645
SE,Plastic waste for treatment: landfill,5661.3683952276315,623.8142076814784,3453.8823405415274,2954.8133807278105,33016.310770803764,71712.15933290622,9532.43142850985,11503.50356762993,46646.06431124937,34508.552122074674,788.640086789597,766.3633945401706,1836.4094076271854
SE,Inert/metal/hazardous waste for treatment: landfill,133.63569375474995,16.35162067748918,89.67917350518091,73.52057205904522,863.0306378651757,1950.1457601801706,245.21679622570124,318.58543410519303,1301.1522586765861,869.928565836087,21.783392905745437,23.2948164489044,52.35789085790204
SE,Textiles waste for treatment: landfill,1806.021692735206,194.6847735531675,1153.1474356751507,1011.3523211222126,10741.068790356932,26361.52469837138,3328.01383661771,4123.718683778766,17429.8221638146,12085.209023960393,267.16754485491896,255.8768118183879,720.7085676341685
SE,Wood waste for treatment: landfill,845.6176425816154,92.06269584711485,540.7123076421922,473.40230111640733,5062.055523421242,12451.71454645366,1570.570906702445,1935.3704140065952,8183.661259877917,5663.459245490212,126.42986343433715,120.42126136981318,338.8816532732985
SE,Membership organisation services n.e.c. (91),10.687484773577324,1.0453301266242394,6.8188555219080405,5.890008281115523,64.54740977081565,141.40195897192555,17.639572863232893,24.92648178817526,105.3931911264029,68.46582495974188,1.2719067235600483,1.616768976932186,3.484969426847147
SE,"Recreational, cultural and sporting services (92)",164.56771891197698,23.122906979085478,128.81163138021648,131.68122131746688,1325.3537317620637,3619.0296282781296,329.1000779505667,644.6136860372804,2499.0247222662847,1347.132467824854,22.433801010905494,63.19633770118957,91.84295966180473
SE,Other services (93),536.4312107095845,64.75445767396496,413.112281933611,401.08206480478503,4439.934933969991,11552.068054090669,1031.551785041956,1975.020293729204,7439.764811458802,4102.61769957186,77.40688562668898,185.3433771255176,306.79229333050404
SE,Private households with employed persons (95),0.6669284784359004,0.07689112739997282,0.5758849181866923,0.4863480746150506,5.488722614624025,10.597231134500362,1.154833428759535,1.4569416532597992,6.0376765899986955,5.971400539534667,0.07714317065363785,0.10121808855660705,0.17935570932636194
SE,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Paddy rice,0.0029265575944188004,0.0003564356183014772,0.0023510230745175426,0.0019917814863490407,0.025991210081524094,0.05797176207059307,0.005720200813911038,0.007063765931909934,0.032225919255206514,0.02615582676437236,0.0003598598393984065,0.0004595883086697022,0.000845243337775805
SI,Wheat,114.63431419438446,15.72063301317332,97.42228126913024,79.31235484629663,1042.4264670690231,2277.60790214817,239.51839794119616,294.4997232879949,1277.7215077738776,1015.429484479108,14.508141451909081,20.413076812192006,35.98132898260309
SI,Cereal grains nec,156.96071893778972,22.611379792475507,136.31760412180626,112.12548756862218,1526.1194208671334,3243.720522066942,340.5562413236311,389.5308809173274,1714.840649280184,1425.4395470802665,20.31198876281712,26.52448310596753,45.12882439607402
SI,"Vegetables, fruit, nuts",26.043969921844052,3.2236795721102687,20.454612500501177,16.744933899543533,203.76733509222748,468.98894929591233,58.73569112608474,59.46874552455359,256.29419447282345,213.94237168452162,3.0715148303866786,3.8582121555364504,6.638272629069882
SI,Oil seeds,18.091621904382265,2.4632784977620266,15.345827631654139,13.170665452934683,152.55511215548552,330.4179836495131,34.179724113390996,42.91470075776098,181.90619097139913,155.30422218009704,2.22432568013301,3.1999608876884906,5.521265037376704
SI,"Sugar cane, sugar beet",0.004425241148781127,0.0005688428352649417,0.0036320539752291102,0.003018664629014651,0.039629267445350884,0.0867489916560902,0.008856229770453422,0.01068714770602782,0.04831394415195215,0.03940011459352531,0.0005528986351966808,0.0006823485622185697,0.0012775859724427315
SI,Plant-based fibers,0.003791103888367819,0.00032742458879288206,0.0021487287178781145,0.0016512427780535233,0.015654060642863274,0.037800862289389864,0.005098730306862386,0.009334348619873844,0.04300250422973208,0.025397899795158375,0.0004216682487681158,0.00044585094440772105,0.0015844078811277956
SI,Crops nec,16.702209727938097,2.419577873540069,15.597336611641502,11.706674695325288,206.28273074524998,408.85487657139106,32.93818095320704,37.20190582594433,163.47508385217117,160.8918887266647,1.9837504209278598,2.442112554271251,4.372168444563517
SI,Cattle,828.0093770573491,102.27115912703435,683.6182804622912,549.1255244835639,6839.145539337601,15233.579643934236,1662.1057290099059,2006.2077012897987,8535.97312906787,7091.693099027109,100.75152259973726,134.08292604905765,245.4977645507729
SI,Pigs,16.296121476764664,1.9071136968879634,12.809757737914122,10.357240692711729,128.40919465070115,290.8522148289612,31.686214729106712,39.55985804042073,170.7773584797909,136.40297706006496,2.060640492858283,2.542424590721438,5.055876395744044
SI,Poultry,22.2765269943362,2.5185197278613325,17.194861288853915,13.908987662488075,165.14742898646912,375.1207515950678,41.302597789196945,53.521868512978095,229.73306177843378,182.09950603005467,2.682773965949419,3.451476015335904,6.675482254192653
SI,Meat animals nec,1.57907618465489,0.19278433158924935,1.385211076325296,1.101054595970303,13.351246373283697,29.317882390269304,3.062856262853221,3.762560587107886,15.700570723873573,13.83494491648409,0.19800637163329973,0.26044089676654725,0.46989610401415266
SI,Animal products nec,1.0624382507743877,0.10375052849872661,0.6786612513327221,0.5371086978344377,6.369996103378386,14.772148082300356,1.7111525479148186,2.221101305297326,8.965599919657599,7.176655582817042,0.11249817853016009,0.1473434280964358,0.29846356255129564
SI,Raw milk,156.03517538252774,18.534640183302088,124.38307414891334,104.33244092204991,1295.2356413321143,2869.399107273301,298.2475190662576,372.4697120701421,1662.6094028847515,1344.5375301769348,19.372574913062227,24.20847961680314,45.65548854671923
SI,"Wool, silk-worm cocoons",9.60448270437668,1.1006197820270383,7.738161588222428,5.909620047560206,67.71909549393907,182.67797846584526,17.18205187123525,21.63906142902521,95.1010824227045,72.0895880031852,1.1208721717201777,1.4523001313941108,2.93248379898054
SI,Manure (conventional treatment),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Manure (biogas treatment),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,"Products of forestry, logging and related services (02)",1512.3671959916694,306.6393280719074,2054.411761469232,935.0118019860658,13846.606010138677,41900.895580629825,5069.218571884193,4704.263077366341,12775.604959607626,14308.180638069398,344.2008869872329,212.7155407201455,460.0156340511054
SI,Fish and other fishing products; services incidental of fishing (05),0.06652737448349186,0.007510089297664541,0.05239813906990798,0.04262118330893083,0.5541163909074387,1.2981376225414596,0.13152707182658746,0.16599220065318973,0.7091624700828666,0.5771299694508235,0.0075953076798753304,0.010193435725100806,0.020094428113704977
SI,Anthracite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Coking Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Other Bituminous Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Sub-Bituminous Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Patent Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Lignite/Brown Coal,10325.40522380193,1018.1600269817978,7214.875035515462,5825.87956854092,59304.35442483578,146723.27634963722,18545.94991561021,24250.831509940843,104378.6528518687,76747.07627817088,1193.5458915892284,1476.3787943952182,3312.0919600571156
SI,BKB/Peat Briquettes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Peat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,"Natural gas and services related to natural gas extraction, excluding surveying",1479.0122450535564,167.37728214991276,1330.5071960560372,948.1143677251216,9713.210207189682,23550.67899315039,3227.4272155837643,3968.5704326707883,15984.951214012339,15395.85199315384,248.59612549071497,485.960346440609,556.4817712057308
SI,Natural Gas Liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Other Hydrocarbons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Uranium and thorium ores (12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Iron ores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Copper ores and concentrates,560.3800161295526,48.1747232953295,380.9425305254662,281.8529192785304,2762.5980534866994,6792.09495202938,877.7688092049065,1220.3729713690636,5105.565721207352,3755.4894062650687,62.81382125866099,77.7037947607407,166.61487755104977
SI,Nickel ores and concentrates,374.8276106769255,36.25005721853304,248.82410859014814,218.68478724535953,2197.997432638119,4944.249469304607,661.3590761706739,815.9085150786551,3671.546292050439,2652.829909219445,44.36124971683112,51.08192182564595,103.9009150261629
SI,Aluminium ores and concentrates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Precious metal ores and concentrates,32.7472531584233,3.9294398761924545,27.35693035082229,21.053567369018356,239.98667340260224,449.7861689731618,60.708816965436085,83.44671574353895,339.9722509860519,314.52250844314887,7.212141937823437,9.285432740212,12.472810366667469
SI,"Lead, zinc and tin ores and concentrates",83.65131942281778,8.183910398896456,61.50420697823742,48.73633422234494,493.1549484889286,1078.9463664939674,143.37700761439226,188.55384354580468,796.1891339304777,655.1603440756783,12.119517294232052,15.309128411977278,26.560973504852306
SI,Other non-ferrous metal ores and concentrates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Stone,1119.723102927178,117.44431641588491,889.0089451863273,672.878036964308,7082.758924215097,15265.005800603682,1985.5166740565398,2653.0437993609235,10961.866552294958,9466.07060601334,173.211852185273,219.24176998519218,364.97649642363666
SI,Sand and clay,2129.9117229200583,326.01802542266483,2472.6378908358347,1811.2124510907247,14931.336619304431,29450.974853902924,4240.876401783636,4769.709663257146,20655.101887854842,20847.476386925235,268.02052080675094,363.9523071621109,575.4642908857047
SI,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",0.4904241138224559,0.058488068227993725,0.4025931702413493,0.2912736638449029,4.279640830947238,8.893206980242935,0.9525923898253734,1.0078070408063007,4.542402377487644,3.8005529602335737,0.05726638712634959,0.07377661101978784,0.14157558961146993
SI,Products of meat cattle,1.7675213172346393,0.19838044037750652,1.4166048556096724,1.1553734206274595,14.754535422186246,34.604996764790975,3.5172985943483357,4.510292520828807,19.521049506253448,15.469815209426256,0.21103086915486088,0.28353083573587545,0.5651115732489276
SI,Products of meat pigs,1.3644339061257051,0.15032339979618248,1.0798534242128557,0.8722258772978225,10.685350009776581,24.96252077033058,2.598699795800927,3.377179334830956,14.492819478677108,11.453550929808463,0.16239227877031645,0.21521224395023092,0.43318204327594734
SI,Products of meat poultry,3.8268442526610897,0.37288136522874543,2.6267520710907344,2.113399285712903,24.50097262217592,58.01043530856877,6.535936624935082,9.518084632740091,38.40350017733319,27.237823070426323,0.4267698588961222,0.6134734645205233,1.2520047751929655
SI,Meat products nec,0.9130320470419803,0.10438119490382154,0.7149828150232369,0.5864591662907657,6.673051739798261,14.72003645015249,1.6875536966290048,2.09473436459054,8.889264361839142,7.217167275504753,0.10660373933813518,0.13862865999897128,0.2683360427456431
SI,products of Vegetable oils and fats,3.1571738275386636,0.42881918448855827,2.722329727544755,2.3270712985801243,30.85065014634263,67.87784029637616,6.681990982168005,7.746166062289755,34.81476621717743,29.9405570489526,0.3827968137213026,0.50886178644186,0.8889525343049027
SI,Dairy products,14.74051750587989,1.6645681967667294,11.786279553397575,9.91796838356682,129.3156220747882,304.6132901189764,29.572503113753537,37.17834158369025,163.51400462731286,132.58882310538442,1.825189016752314,2.487134867426112,4.649082313571775
SI,Processed rice,0.36853373902181813,0.0423875434257214,0.28820307841999077,0.24938441204121486,3.4652930770457364,8.077325209789215,0.7494780317763823,0.9049681549357608,4.130773764102407,3.410268761469236,0.0422090641194984,0.061155715994645705,0.10487655635828655
SI,Sugar,3.5679584807437212,0.5224759435749334,3.152570902958291,2.6372110999393676,37.65772636274893,81.72402831880524,7.911892581747105,8.899596128509687,40.34280719599519,34.06536850865363,0.45242765183541683,0.5772880059030292,0.9939032030596802
SI,Food products nec,77.26985048424564,9.775220609074001,63.33903009622139,54.761433889914265,699.2968894311468,1495.0639502078727,149.07037819572074,181.2668899372736,856.3136085075491,694.7296237108795,9.916949867757682,11.742121023169428,21.35505539046501
SI,Beverages,40.715346251826894,6.633139758187237,39.712062320207295,31.68146487397099,438.2250244446442,971.0859025802731,88.92045005120244,109.40501496415148,482.24243152095335,406.5400150446486,5.73785630404032,6.888183196499479,12.35307932479302
SI,Fish products,23.82580909679715,2.6779319204784984,18.429333609036554,15.160561823973723,196.25282920358939,472.4019242914803,47.597315998349,59.178941096562305,253.41263162210987,208.53045965187442,2.8950667404283554,3.7408653461947803,6.862646315768142
SI,Tobacco products (16),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Textiles (17),104.25264857060108,14.016451082898019,95.15721124264535,71.04452912942297,749.7461068087583,1869.2440253256011,226.64299961142675,233.54277790983863,1170.1922032859575,1055.153798793393,14.840414510610364,18.73970358674632,30.368628287291283
SI,Wearing apparel; furs (18),7.046080565893886,0.9860208365104232,5.944011663811911,4.460849834987258,49.56111424779412,114.5773543246439,14.579945649454224,16.727623273577745,70.67737777478531,61.790426611986625,0.8389476343528114,0.9127658952920293,2.4084719978078573
SI,Leather and leather products (19),5.471922078093043,0.5608440970873293,3.954120250173233,3.0436633821223094,36.589279117562235,80.37399746245431,12.820460540968456,13.828211181643207,58.17071033727518,43.641026709687516,0.6210633306995783,0.8309543757408452,1.5790661648878985
SI,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),1287.6472974438966,279.5510955218132,1673.3543981134605,768.2143653507188,12004.320815926329,32738.55203072839,4594.4027404991,4721.35791944983,11073.829112134035,14157.17066246449,230.94029132272837,208.11686997877638,368.9145906003993
SI,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Pulp,1046.095499160977,124.48206635939829,900.3400585766387,735.1467417623767,8494.581156209742,20192.751197946858,2141.4629729477465,3327.7697531303756,13679.528781068228,12114.489401014944,152.21772196420403,189.8069507057412,344.1059592043413
SI,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Paper and paper products,584.3037215599305,72.05801098316866,526.0893637229909,439.84108739665555,5312.100773866657,12590.14093592108,1277.00800774353,2214.219269496744,9025.984315473986,7883.545981546965,94.02498464783011,112.61395643752053,204.65081689335
SI,Printed matter and recorded media (22),510.43491771688554,68.71178293915621,480.976602441629,391.0217759070397,3617.0616691814207,8039.623912632687,998.0380564468576,1458.2136976276615,5460.309444107933,4690.647401717749,74.45720383267643,101.74105354414333,181.99487761988118
SI,Coke Oven Coke,0.05679283598974525,0.005130376788626456,0.036397033302014735,0.030982501919024498,0.3165714696815226,0.684015694912707,0.09399153490105204,0.12355986379166554,0.5664025512142801,0.3906414923970568,0.006322907467734121,0.007030866635244155,0.01646902470243873
SI,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Coal Tar,0.0003070052003767383,2.8486039270382242e-05,0.00019126779688225212,0.00017634539743895513,0.0017979661267549759,0.0037913709035769507,0.0005242208669058911,0.0006368082793035997,0.0029903359762924286,0.002080472263979902,3.3526585007795526e-05,3.743197741407527e-05,8.345126672292667e-05
SI,Motor Gasoline,0.010848969866036819,0.0010992933813465848,0.007688870460359598,0.006232295920042641,0.06092457806340426,0.16803217869201306,0.02094244412590459,0.026168774513197417,0.10993833273644626,0.08165066347402718,0.0012585681482368137,0.0014690950919939536,0.0035504002858541815
SI,Aviation Gasoline,4.947678556042764e-07,5.3919960812748325e-08,3.9935355673914416e-07,2.7756986772968697e-07,4.875967540215205e-06,1.2810209512028307e-05,1.0297411820353564e-06,1.4533214669587084e-06,5.443387415977465e-06,4.142783208052439e-06,5.5637534623623026e-08,7.490527732513698e-08,1.3182570498605537e-07
SI,Gasoline Type Jet Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Kerosene Type Jet Fuel,0.00012478569051351166,1.257954612061126e-05,8.995469193488705e-05,7.12169629593024e-05,0.0007175473825636241,0.0018342857837399913,0.0002299013169382834,0.0002976085561438225,0.001243715274663755,0.0009543284488913619,1.4684711978717133e-05,1.773250238479004e-05,3.9644168459663545e-05
SI,Kerosene,0.1382718809764006,0.014489916454561788,0.10656285308229953,0.08249147218234211,0.8378826660615042,2.1075763457324306,0.2520201725108508,0.3250080290962891,1.3825400520005162,1.0866845580127156,0.01667441683330551,0.021637838324349894,0.04436324141848236
SI,Gas/Diesel Oil,0.03208073478071892,0.003246039920405823,0.022844303495462,0.018395783648262373,0.1813521423681338,0.4898620257254244,0.0611450021900666,0.07714053095151267,0.32360853754435187,0.24252494176134085,0.003736486427627772,0.004403649990579892,0.01041364357805294
SI,Heavy Fuel Oil,5.71952288842395e-06,5.849716359700423e-07,3.926077032571222e-06,3.3249123820754625e-06,3.070833416908228e-05,9.685760715647203e-05,1.1963485182276932e-05,1.4080651159103621e-05,5.970720719051603e-05,4.1770485741637845e-05,6.459841294555905e-07,7.043421175478156e-07,1.9719915737031997e-06
SI,Refinery Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Liquefied Petroleum Gases (LPG),0.05835393319846752,0.010488290215434798,0.04542040327464002,0.042239283159072466,0.5384960424877674,1.4472916698635763,0.1269497421896897,0.22164930443778572,1.0261713966701467,0.6918647697998269,0.00710182788143362,0.011307067064544348,0.018825168435114545
SI,Refinery Feedstocks,0.09613325553704324,0.009774982039268486,0.06865279628497846,0.059756280317148476,0.6001773686444357,1.2381904916796256,0.16190800100656091,0.1790727403930316,0.7403679768312673,0.7715533890505732,0.009662055525839139,0.012868921468693176,0.022735447184490293
SI,Ethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Naphtha,0.1223482495295153,0.01298373581059772,0.09873104453156212,0.07249338658970986,0.7821568550919554,1.8230265402993304,0.2237691908144826,0.29462813412951516,1.2274967687454752,1.0066857198398826,0.014281544029066465,0.017140836138559327,0.03451632033214739
SI,White Spirit & SBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Lubricants,0.17301131620336724,0.03168868409648916,0.13367999480164153,0.12669965509385528,1.6218642879734635,4.391203270796084,0.3814033289512902,0.6678547886240869,3.12205650448396,2.0747531224879956,0.02109772760167398,0.034060917545980535,0.056657812336551774
SI,Bitumen,0.000253605873622602,2.4100592745480957e-05,0.0001903149516570222,0.00013660257773234676,0.0018511840002206456,0.003650034939945556,0.0004226974788413148,0.0005803458892277028,0.0024344248800985202,0.0018442484909470406,2.5291155847020116e-05,3.59651863913029e-05,7.313622438856552e-05
SI,Paraffin Waxes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Petroleum Coke,0.01415606764076119,0.0015136868410358627,0.011213302315268587,0.008879393128007035,0.09158669463140694,0.20486282086659804,0.0260053459325693,0.03377647077814086,0.1435027269366419,0.119921837126157,0.0021776384602561006,0.002787626992383819,0.004731512595938006
SI,Non-specified Petroleum Products,0.03368715435583631,0.008565343199543989,0.02774905872377817,0.02932151927740379,0.41816418119269,1.1726705822521442,0.08575231226267283,0.17328638197513707,0.8377279059083944,0.5299268020912307,0.004191842062306436,0.008026076522599011,0.011243515382234805
SI,Nuclear fuel,0.0008747207452053881,7.428510437337722e-05,0.0005307322356307669,0.00042700689919357643,0.00440035729568062,0.011283565168219583,0.001395659251637584,0.0017593905718458257,0.007402917364809898,0.005748455132991605,8.42098298877956e-05,0.00011968858802980171,0.00023010186512919774
SI,"Plastics, basic",305.60425796556297,36.621978338047285,278.81146394612654,206.03755918168997,2274.533752772531,5979.549488065084,566.8037445518523,762.0720823798043,3186.237461049037,2927.3457984413603,42.725218107220975,63.21578156105518,109.42545293694369
SI,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,N-fertiliser,1.5435279306136913,0.17626846906754132,1.2571780312191763,0.9772271187629684,10.739619410306156,24.7723192037567,2.8900705046836017,3.5712937530775486,14.588760756370672,13.07773840592663,0.1950969126477933,0.25325024769103793,0.4537224127195586
SI,P- and other fertiliser,8.102493623511199,1.000032048647212,6.841541689311323,5.403629935632509,64.34870203558052,142.39275869189692,16.343536699614447,19.67422475949859,82.65124420990148,68.89499420983593,1.0728011322433808,1.4270161600488567,2.4651178349777263
SI,Chemicals nec,3921.0006918151175,394.64269978118614,2753.780557160352,2435.0177275271863,24217.13923894159,48864.34281531938,6442.2218077567,7060.147949172436,29155.656397866846,31000.768389415356,378.939653398728,507.88029151204006,898.9634086549814
