,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
KR,"Plastics, basic",18874.87117661799,6951.633789567525,61820.614325750896,34648.383027532196,566599.1429885064,1148391.4597309846,103072.65293296413,66968.53655125169,276261.72574005777,467952.8094291144,3577.365605580241,1110.0658672104425,811.3185493334888
KR,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,N-fertiliser,2.852749012231935,1.0067430811543716,7.32687661911998,3.790881302826145,46.90082961890322,120.22509177062439,12.158813921009537,8.294613712926827,36.754145235508844,63.2288280528105,0.4950618050788782,0.2582231234051664,0.12171399684996817
KR,P- and other fertiliser,451.3937367589828,167.64574746600962,1246.7993118742113,668.0574465758345,9279.58126945627,21610.907516721923,1930.8233517635033,1376.639888226263,6242.329824980383,10355.697269062202,78.35118349801287,33.46021431311262,19.63146278227571
KR,Chemicals nec,19641.927229692956,6721.24902567642,50870.31236630154,27511.920933635014,379952.0260422216,912712.3018633497,77743.74885397685,59286.9432068744,279390.4488845763,461064.9555139187,3256.0440561085798,1532.3725710927251,905.3598116615659
KR,Charcoal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Additives/Blending Components,57.8579076853895,21.301268698893853,155.7323109635218,78.59171441775457,1054.014851719934,2620.63287627037,228.24051339175745,183.39130640023527,842.4673434141944,1347.8028057580254,9.672239506547609,4.619526167991998,2.4485318457321696
KR,Biogasoline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Biodiesels,4.7850459256570685,1.8521694755240692,12.653320017743642,6.448815240576511,78.05917944620205,194.22099042898037,17.83095187675775,13.003034325759327,62.30520915747205,103.90639768144267,0.781756602550778,0.3563674108040063,0.18871567745246104
KR,Other Liquid Biofuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Rubber and plastic products (25),10297.878723491342,2966.5613630943853,21876.965499523805,12397.311683530026,155170.50029445923,455785.222559087,35677.49509366339,31210.66398788833,160419.81779630666,253621.01235055333,1356.312947168415,638.4452378125588,332.35501836922333
KR,Glass and glass products,19690.90113145813,6890.738211946102,53185.72457984799,29429.687452058974,292826.6510792479,848171.3718569308,65839.74554700013,49060.42857120759,238554.12491653644,366765.57000429026,2573.114095992072,915.7207817638993,496.89487410133114
KR,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Ceramic goods,1462.3434119141284,683.025426679946,5088.773410071918,2721.1285237670963,30010.491480027726,55697.002652775736,7075.513729282369,5703.376197014391,27620.015970720164,47598.0342799072,267.9452581840109,73.87745095801445,43.434052302875216
KR,"Bricks, tiles and construction products, in baked clay",242.78658636267232,82.43858488937481,655.9069746628817,328.9519753187452,3373.573242267325,6615.807977248176,629.5658640355979,503.8123706952228,2563.8965376910537,5424.121468315609,44.16389979402672,11.675984380001973,9.88862920997699
KR,"Cement, lime and plaster",158859.51626859128,49177.528948819476,424993.09877145855,192778.05134591027,798092.5734232345,902948.1473211315,110914.45494262941,87953.9365867553,727583.071117474,2980659.221431107,29476.949594570357,1766.0281360135725,1565.7044441385306
KR,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Other non-metallic mineral products,17639.995260121177,6287.4821416045315,43707.734581229,23972.99027638949,336605.71456454805,601544.2949328372,63165.88462285529,56774.10535814549,286910.7437204067,497513.06353807746,3537.772565951766,1019.5940056086964,1879.2483624943238
KR,Basic iron and steel and of ferro-alloys and first products thereof,211594.75901263702,76756.4028767345,559501.9427361651,283123.90980733413,3916921.1002132,9021289.193636449,918965.9098559248,613657.4900533402,3185110.5410781386,4744612.764607904,37131.33484605853,17585.516198200705,8059.966399508175
KR,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Precious metals,719.8363221334865,262.37078292528844,1937.5335636149755,965.9704092942479,12759.745817969906,32819.58747419876,2781.4540013274946,2110.0894421542466,9907.203667359623,16868.38184430013,117.79083978107758,60.482739733673704,27.139207251533758
KR,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Aluminium and aluminium products,2461.289006597321,998.1314740550259,6813.644524351835,3762.8238612373357,47075.747606649296,142641.3984520386,13886.805264031578,8372.625869375448,45457.68266665475,60837.17465219806,468.80022462948654,223.6961836255796,99.51507329373257
KR,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,"Lead, zinc and tin and products thereof",362.00849823841145,136.40788835521417,989.9857474858424,501.4077865378424,6690.800799513327,16110.088463227832,1426.3509242204,1052.5343890820614,4893.196996380584,8398.956606701413,57.923222291261,23.7599909683637,12.40597350089302
KR,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Copper products,4974.228815592732,1860.5260831963496,13242.698473320715,6759.23967527644,84485.36316019297,207891.23942180793,18059.0263823371,13808.290882083074,63153.381823441516,108461.28902143997,740.570988495659,288.4763430919977,141.04155801784808
KR,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Other non-ferrous metal products,568.806691383626,203.85739195963953,1565.3885217264867,705.6161639603441,7354.15811102254,26406.995541225817,2222.962069450739,1880.1613993838641,6392.893315512092,12283.257486721262,84.78746266635255,31.531905685967985,14.277016853930784
KR,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Foundry work services,8034.312475536733,3004.892680040746,21391.909899120452,10709.51461382146,131690.25266591663,324689.34231060167,30393.731868515366,21622.252183168228,104807.15137085084,176718.84248551805,1286.3860033521667,556.7623052245326,270.2149968024185
KR,"Fabricated metal products, except machinery and equipment (28)",14710.591412424552,4932.779588218439,34851.474910138546,18216.544787898776,199251.17757133854,592903.7405019791,77812.70054771211,44084.5699836351,169867.72736460707,293047.239686341,2977.1937036001646,1933.409974147578,811.9357161964355
KR,Machinery and equipment n.e.c. (29),9375.821805530075,3017.7939465584677,23398.902817815815,9347.290657538528,122521.26974671161,342592.7372852753,23170.28810920455,22863.362950742663,122232.28917446507,199975.95854792677,1466.8212310141553,409.75266975495913,338.24962339416186
KR,Office machinery and computers (30),179.91180036754741,69.32224988195405,483.89924711736677,255.22922020908638,3508.053243960902,8312.41862226117,670.2260342245871,527.1588336425121,2476.5618120756385,4031.101879655835,28.78340338948062,13.471491066138856,7.0954232089498745
KR,Electrical machinery and apparatus n.e.c. (31),4195.981283208271,1622.4602424829213,11910.302334597434,6045.870262478933,75189.21027632231,171997.0804065632,13746.638821680252,10825.735811961158,55277.90045310288,99966.41983813405,591.1964673937596,184.88841889270225,93.16341215669422
KR,"Radio, television and communication equipment and apparatus (32)",6278.906611798007,3282.593160216401,17510.58025936516,9340.952424083984,89849.27423403834,224990.22953303083,19417.98790714406,14100.543398438942,67568.97655710045,106082.92161417162,743.4562001267137,277.7134002711009,132.3787141064713
KR,"Medical, precision and optical instruments, watches and clocks (33)",2113.1999195566727,776.9392912466906,5524.760938530141,2838.1429009959984,35066.11390617986,84946.64354474678,7155.419039007125,5435.226813344967,25999.104780465335,43497.89190602294,277.403426905454,99.97929905585407,50.71965057701546
KR,"Motor vehicles, trailers and semi-trailers (34)",640.6423040949873,225.51556722172649,1676.3608460956407,807.7680985730037,10370.67218985748,26156.45385457277,2400.3543176459993,1751.6013779938,8423.691542562836,14133.170199194752,107.59883268454055,45.74119294768557,26.683919028280158
KR,Other transport equipment (35),656.2414552423721,288.78769147925715,1881.3927555522746,1026.5070392299206,18704.133450511024,33354.95647857523,2814.6846488902534,1822.2029098020807,12025.69922091572,15591.664948538779,119.1615001958475,81.50257493229421,30.804829888965664
KR,Furniture; other manufactured goods n.e.c. (36),1871.4184135514963,787.0122877329709,5272.3486254401805,2635.020679024069,47600.12542821582,135281.9020641214,10129.95757629816,7440.5623406732075,47405.69008108195,86484.36088092532,669.8610867975058,966.8781110180304,262.0561553681439
KR,Secondary raw materials,12972.555641436227,4512.330256219564,32708.664541517224,17433.02592465906,215934.6638033015,582898.6260737529,50557.35573161111,38119.00324790188,191544.68782185687,295471.0425242927,1978.0497903170472,863.8246649755995,427.7370751000977
KR,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Electricity by coal,310885.2357464314,118417.55910843426,817419.9441359115,424167.50529217185,5351560.409176886,13490151.249574522,1299032.3937838213,884215.649361417,4565939.2368059065,7041849.620207531,52006.84901710879,23850.533722395794,11615.021390356293
KR,Electricity by gas,87368.0126445906,33222.6726923917,231274.65651375506,119675.76896001448,1533575.3134226575,3832993.151865127,365368.8732723166,250228.85222370058,1279434.9214107706,1992806.2030318733,14676.02215781851,6652.630368967581,3284.950974457294
KR,Electricity by nuclear,10.059020307106394,3.674887704968936,26.596722776668795,13.672766435314358,182.2443677168684,451.3857971312963,43.56725288861277,29.828398732739775,149.210852211906,230.89737285519726,1.7573208368112407,0.8161333485328803,0.4016102008539564
KR,Electricity by hydro,4.021845134081348e-09,1.5301239909160908e-09,1.0603445261228581e-08,5.486823501323519e-09,6.969088754680086e-08,1.7376360058595884e-07,1.6455017041531967e-08,1.1356942111378766e-08,5.825436441020168e-08,9.156387736842856e-08,6.67085732273099e-10,3.0038343421672184e-10,1.498495229001287e-10
KR,Electricity by wind,2373.0243620138576,903.5306919679718,6256.408553634272,3235.5024882939156,41030.8806239024,102591.15155280753,9735.330226948923,6712.137076018646,34423.815099585896,54016.332585309945,394.02117564486446,177.58872834779984,88.31758148488623
KR,Electricity by petroleum and other oil derivatives,5633.807395103692,2141.338986768424,14862.457419486138,7682.680715594369,97562.49466397267,242638.72465734428,23114.714570842367,15875.247643149578,81625.1807491035,127953.88337814284,936.5147640659734,422.8770845073926,209.9087181043915
KR,Electricity by biomass and waste,870.2763362982158,334.08624149408314,2293.645996265736,1191.2560160469327,14849.667621549328,37730.218127273685,3517.9716761495692,2447.517515975637,12496.027903372678,19869.77657237005,142.62230608064752,63.466617327022874,32.222678412602356
KR,Electricity by solar photovoltaic,49.69331006569133,18.154435301454534,134.70871903888565,67.33719699709059,813.2878364303004,1943.1827447365179,175.9827361015728,137.42543439083718,645.6354496238833,1158.0037229448126,8.453176695239756,3.3921241247754175,1.9801641979026874
KR,Electricity by solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,"Electricity by tide, wave, ocean",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Electricity by Geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Electricity nec,4457.317334006677,1697.1361979652806,11751.865913001742,6077.177011675795,77061.68008776945,192668.52907809502,18278.242692691663,12605.461720745303,64632.702955356835,101453.11516357579,739.9149404820636,333.39249611380933,165.8530819533883
KR,Transmission services of electricity,5560.176224204512,2124.0667397212487,14734.69589966592,7636.601696222501,97673.14292798314,244378.10122389373,23259.61836452122,15899.744636318626,81587.70674904644,126767.91294112077,931.3439558814422,421.4504029517812,208.0105680763834
KR,Distribution and trade services of electricity,2677.2477397454936,1025.6332753590643,7092.460241833637,3667.197513358943,46633.359714327984,116274.68465487912,10994.426464546506,7583.872242429729,38627.563947793846,60523.62602857118,444.48870625109595,199.73280425486743,99.47830794822782
KR,Coke oven gas,1907.8112584010885,699.0493186923256,5093.913296466651,2576.2894697000124,35014.63190696427,82580.94787133017,8178.091335439817,5505.609835327603,28105.936255913595,43059.781273231194,331.1469790847221,154.91225745824983,73.55631602132864
KR,Blast Furnace Gas,2577.4867598717124,951.5743034085003,6854.533050475044,3509.681188788732,46753.56518424226,113652.61412788583,10986.071645125689,7449.709651326045,37245.25697302704,58812.66485763305,445.9965263726435,205.84578464111058,102.07632889618901
KR,Oxygen Steel Furnace Gas,159.94103577786328,58.60555903165091,428.74380093126734,217.2923787080237,3038.125068504138,6945.518345175856,694.7246208583459,465.97081392390186,2405.036184614577,3624.970410285409,28.049282487434894,13.115419040003482,6.113751757797507
KR,Gas Works Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Biogas,176.28759156013973,66.57974479850697,467.25072562514146,240.20276764959735,3107.7845798989147,7748.951046592218,712.3081163374223,503.9366129028578,2512.9375678225488,4004.9081553413153,29.007127401226715,12.893402917758117,6.589380085374308
KR,Distribution services of gaseous fuels through mains,30516.49560397596,11274.690847449114,80667.51848362434,41353.95352346174,541441.0918415876,1334137.8535366068,129399.99845875717,87645.45359590027,438908.93313069094,693114.2553352483,5255.795309979636,2434.72056959369,1204.222350578987
KR,Steam and hot water supply services,22395.529397352664,8046.435667103849,60243.67402134987,32448.304940087943,446220.59602415736,1069900.2255860153,94458.84103168435,67002.86263112957,332016.01536201936,541902.3754828979,3752.0894337894756,1614.965676275291,929.6630807587926
KR,"Collected and purified water, distribution services of water (41)",2096.3297824304395,785.0928670595839,5527.497111054946,2865.1317011916894,36579.75966116698,90939.40369456685,8573.944896827767,5972.624832052518,29940.62827014233,47558.00168881314,349.453970268392,157.53784782765806,80.38261708596372
KR,Construction work (45),64.59181668768349,24.611718282398307,170.20624665882013,87.27413002249664,1092.9856583453197,2743.231251219652,246.6221264401494,179.01215984202784,887.9289422493292,1446.6129005763594,10.290824046155755,4.443390650041991,2.3141436844486507
KR,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",132.6869686199708,49.49612838810138,357.2166678976369,179.32282360113143,2377.8477357320485,5881.527493915895,521.5671613633834,388.18340555098473,1846.6572566190998,3004.167308093208,22.550529720955687,9.945872812877598,5.442148790912429
KR,Retail trade services of motor fuel,1.5633734446364196,0.5861330551612774,4.132941988392861,2.1214096038500077,26.99837594500102,66.43594033190155,5.957049633729752,4.350093943877677,21.357558765436373,35.26450267706798,0.254003396514539,0.11054769581702927,0.05954940105750087
KR,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",964.9438550504532,358.63970981416827,2557.6324388519197,1316.3162159341628,16793.327628231364,41248.07546366654,3735.9673346630557,2695.6578555085725,13289.327745335528,21913.20024455297,157.01030460941888,67.95283907537919,35.777164610076035
KR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",445.9601547338587,166.04483485910526,1180.4302735762515,609.7222283707904,7857.18951416253,19287.44559499594,1745.731030789958,1249.2157950004596,6198.207010758145,10152.27035014468,72.22877304986179,31.657431470664807,16.49145593093469
KR,Hotel and restaurant services (55),2619.3563090374955,974.6560765570389,6845.633855287332,3489.6003891888176,43278.25347161524,109114.19339328252,10067.701424796946,7217.552004217746,35355.62527029777,58292.802058722715,428.0739830116794,190.5538326429988,98.64222548469334
KR,Railway transportation services,410.5052318949702,146.7439520391112,1071.6572925744408,553.4442683922274,7438.722593508716,17586.6943553925,1692.0542512786608,1193.2013000348693,5906.821585475888,9348.200662938567,70.9382932408368,32.79085450167317,17.733990587581072
KR,Other land transportation services,2.799446062835026,0.9814184628349418,7.203475334603164,3.6096099848986576,41.20016597633616,101.10900963472069,9.461881677224673,6.960449812862722,35.13844793766994,62.292427560851955,0.4737429990469804,0.18136920480989066,0.10234856291738112
KR,Transportation services via pipelines,6.789541677993405,2.5406071350514874,20.006830914662604,10.23033229219843,166.03069525196605,362.41963799773856,31.1805213193204,21.8147120824642,98.18167995624847,172.11392515704551,1.2628541241836202,0.5225684653252353,0.30697980994910606
KR,Sea and coastal water transportation services,29357.5503101169,10457.030142979636,74367.24724908313,36537.97578645854,492648.1175791527,1147349.3848079955,99908.48822294886,73282.51784984503,357884.9470280604,620988.6881730537,4482.135834579073,1770.8127237646884,984.1275143607234
KR,Inland water transportation services,1709.6498201248098,620.7869572492224,4524.148622346506,2293.60756023136,28353.242257542894,67114.47722270932,5996.235728576825,4384.472464080549,22359.556007900963,38977.146964759704,282.77051559203966,104.55737547546016,62.920559178044726
KR,Air transport services (62),26308.789314044232,9750.235975111238,67107.67723523088,33686.962894372286,409925.05674047954,1076222.124285018,94274.26907789388,70829.30850804348,350243.30189854396,571809.164897467,4082.9605337005137,1756.178815787723,946.4287922211096
KR,Supporting and auxiliary transport services; travel agency services (63),792.2213296372598,293.0939305787459,2074.6935084876654,1057.1787867639564,13304.450170035236,32510.806675987187,2960.829597720651,2153.364870531418,10649.656906834407,17770.26063094328,130.44648588275072,54.9213489635394,30.385778820699407
KR,Post and telecommunication services (64),311.05396488689956,119.36108908454801,819.208125848364,419.82169483061483,5194.531987347009,12959.62073549865,1160.960016389252,843.1801939809471,4223.807002619533,6930.625396182972,49.048011171149,20.793228309174626,11.052926910034502
KR,"Financial intermediation services, except insurance and pension funding services (65)",290.6847493033066,110.04476202597002,761.2891390677534,388.56095963862543,4833.22248323407,12172.439457248096,1116.0035179820554,795.838087838126,4049.006234963664,6524.362238284376,46.76724784690499,20.284436647942655,10.39999794885923
KR,"Insurance and pension funding services, except compulsory social security services (66)",45.437334177248275,16.862075255597446,122.96090748013069,62.80333633479141,850.5623814788291,2002.1964740611113,176.83769254714005,128.31195167886736,619.23395695479,1051.505855219352,7.644436751386096,3.17808282077317,1.809528616902948
KR,Services auxiliary to financial intermediation (67),58.41334529907352,21.843024206386602,153.39281802081695,78.43385553627648,999.4153380338103,2477.661273677563,227.9592414690845,162.25063824986287,801.5467374026484,1309.2794301961671,9.53423425347241,4.235393540405653,2.186847392729965
KR,Real estate services (70),253.20192065946233,96.48024528476064,669.7314704210737,344.01400222112835,4317.934438699764,10704.401657575407,977.6193295456493,699.6871194799845,3467.857123296216,5707.362566256879,40.602623739558176,17.57591010449433,9.142669461639935
KR,Renting services of machinery and equipment without operator and of personal and household goods (71),736.0577622588,264.6546145580245,1902.6521099251338,989.284918893906,12701.126899602628,32115.823497389418,3134.2566759568035,2128.0408609340534,10507.180776294086,17085.461031993087,126.45270141922694,61.700238401397755,29.385296657730272
KR,Computer and related services (72),871.8118475975159,345.02421357666805,2297.0099751808993,1179.251748214943,14221.088861867573,35678.76539787185,3213.8514803559715,2328.3595738311815,11494.65759566571,18624.746122397173,134.6875046632085,59.03612450172898,30.53328525084994
KR,Research and development services (73),20401.149530221366,8852.19613046207,55021.49863850539,28277.321762084448,320394.8122009146,794727.9003259451,69387.33040651663,51350.161977571246,251317.60600322363,404019.7517683454,2891.6070508737107,1160.1103095788396,606.8699815184189
KR,Other business services (74),850.540629379569,346.29597196933,2288.2557778432547,1176.3582312468807,14159.382785343063,35124.9650721667,3094.3983251760806,2246.004385755479,11343.618890059859,18381.303436754144,128.60467661267063,52.25500970479042,27.34694317575842
KR,Public administration and defence services; compulsory social security services (75),46.5181398389977,16.91264924118515,121.56339622126107,62.737721360242055,815.0552491827308,1968.914588041978,184.03879207887226,131.7177833971951,646.47161369112,1047.0860179238887,7.839972462714435,3.5677369004984913,1.9333729241734563
KR,Education services (80),41.18897210387812,15.58178305837051,109.81428005929901,55.78785787135015,716.9462754261,1760.5654967708856,157.94963870318367,114.40999274050576,556.5935156681886,921.9716374893205,6.707555855830729,2.859898196289389,1.522272149145906
KR,Health and social work services (85),128.86074064590682,46.11995943727715,334.62499492638466,165.29002243481068,2116.5292002379033,5368.791928734693,496.8012453628487,357.9391326831877,1736.948579543521,2897.3269484909215,21.73205077456351,9.787487012017023,5.115053589694627
KR,Food waste for treatment: incineration,220.79143029265876,79.69684432009964,579.3195904533966,303.3498032269838,3942.672919009615,9751.147750725106,901.2991101005474,637.8885035446178,3079.1486553105715,5053.623918116284,36.68594630996491,16.672712728013543,8.76910126064583
KR,Paper waste for treatment: incineration,230.20731880522837,82.94752427243375,604.3143853439927,316.96444505488836,4129.48086702881,10204.941038710214,944.9406728882701,667.1281853946524,3217.339583829406,5278.491341400971,38.31128507818267,17.432693296104233,9.158207104520091
KR,Plastic waste for treatment: incineration,850.988978136233,307.786614085785,2233.251593492847,1168.0783624728822,15160.250309650415,37501.89429979634,3470.0669447737264,2454.07463066337,11851.258152898981,19452.31947437901,141.5002460940352,64.19030790989454,33.76891376024871
KR,Intert/metal waste for treatment: incineration,557.5162681531285,202.15279775804052,1463.0383475092553,764.7322262221869,9933.961953247748,24571.585755625485,2272.751251041786,1607.4985861740697,7761.622351507214,12735.572640114788,92.98980090703847,42.081098305280776,22.22972576567814
KR,Textiles waste for treatment: incineration,746.2130191862541,269.9457298409491,1958.179917498086,1024.2424155969024,13288.338018900078,32881.28898776351,3043.4566290366597,2151.5487813182745,10393.33295992674,17058.809935276393,124.06706339980256,56.27178336304427,29.58205572461499
KR,Wood waste for treatment: incineration,21.309465623085046,7.707697674230181,55.92322837122904,29.260672077349206,380.01643292206666,940.0606316522949,87.02447715735016,61.490034388732745,296.9454198804346,487.37573555258217,3.547546779854514,1.6085085372465155,0.8467799285582427
KR,Oil/hazardous waste for treatment: incineration,290.4212475447901,105.03255385413904,762.4849587205864,398.8035956693754,5181.747075425271,12815.236292970976,1185.7176296532095,838.2652325930576,4047.253095257777,6642.40718678538,48.31400539052571,21.92486298339861,11.528756303459533
KR,Food waste for treatment: biogasification and land application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Paper waste for treatment: biogasification and land application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Sewage sludge for treatment: biogasification and land application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Food waste for treatment: composting and land application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Paper and wood waste for treatment: composting and land application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Food waste for treatment: waste water treatment,1300.043979099114,468.6736388124461,3413.2174938806356,1789.556132392945,23316.94722778147,57581.2961127029,5330.04576321851,3765.072112164283,18157.621432006217,29794.629999030996,216.37669474870538,98.43463623159136,51.800092607763
KR,Other waste for treatment: waste water treatment,11320.583896105214,4084.565923918862,29701.911066912802,15554.833073714073,202157.76929307525,500108.9443841313,46273.77055218504,32722.85772485448,157905.66820642017,259167.46604327377,1882.1447284935919,855.9011091128571,449.7726469268705
KR,Food waste for treatment: landfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Paper for treatment: landfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Plastic waste for treatment: landfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Textiles waste for treatment: landfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Wood waste for treatment: landfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,Membership organisation services n.e.c. (91),88.73835426637773,32.05531151801694,229.85873041872702,116.61712065303817,1462.3437556356712,3652.758519593576,342.85301357009007,244.84163587044134,1207.9737247484725,1983.3131167933573,14.754539969005748,6.593961305819735,3.440558647992424
KR,"Recreational, cultural and sporting services (92)",219.6777157347673,86.12789041724857,582.0066921976868,298.5108458388851,3627.3622625547496,9086.23072367814,818.9415224603061,592.344314511622,2944.0592979621842,4811.328927898086,34.43675577778105,14.732128303964524,7.658896364115553
KR,Other services (93),811.1719233491121,306.49152235179133,2111.7771056913825,1077.779812026044,13125.98845975524,33308.0549469843,3066.790720530284,2201.332931252551,10888.621438332,17843.22337834195,130.05205948250156,57.442235372616025,29.772894313079746
KR,Private households with employed persons (95),10.282047623503454,3.8751332491889214,28.874125672128724,14.06510395289809,202.19210906857688,497.5822016352103,44.41160693793409,34.88274363241851,152.5334905274089,234.96856483595215,1.9633440611571378,1.0035733913945484,0.5085603783757707
KR,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Paddy rice,1510.4533812333234,642.7457249500402,4492.55252029282,2238.3992954066916,39251.97976948152,87406.1674107384,6094.477331369677,4569.979152756232,20219.41519004601,34104.78848252166,275.5976752570082,141.30653931048593,98.69010858234685
BR,Wheat,1005.0308571275759,341.12741090930183,2718.2839566576513,1414.057178971169,21034.00025612518,46415.49704461725,3982.5967724108273,3142.060956123727,13370.030576838768,22345.67618679869,184.77018027985187,93.63536598297867,60.36683608929679
BR,Cereal grains nec,21650.13199008342,7641.7647111608785,58791.24931924876,30394.69932162395,450353.9637117949,1006152.0859778038,86201.40129348428,64894.00844575086,284318.3808805474,487728.99510342645,4015.907963007824,1926.6202324856042,1215.2275735396229
BR,"Vegetables, fruit, nuts",1140.4618393704268,781.3672065152825,4270.601289432998,2342.474403638356,40469.41688080343,118569.08787515985,9035.227023667481,4397.6575505487135,23710.63288608079,43895.26943719745,328.8535317720799,102.76639271334199,43.65306707050455
BR,Oil seeds,20875.797909076075,7199.556843423802,54027.630590367386,28474.89250127214,388877.9881358371,988460.6525982607,81466.45451995733,67012.98613404471,308962.9587481648,504620.860682917,3410.7994073630493,1691.2226459144326,887.810243771162
BR,"Sugar cane, sugar beet",12980.17989683752,7372.639265908983,45466.471135435764,23594.286759559913,432596.2258760389,903024.1991402771,52320.204123983574,37485.428424361206,181720.2103156898,314556.9490327123,1945.4067376670018,1057.43363738685,650.8515066672426
BR,Plant-based fibers,9309.209244396647,3520.904931893127,22193.61896549428,10073.608560969735,151118.3372208892,379089.58658738434,44115.64844542434,36459.308591348185,121273.33595725002,160439.25384668607,2040.316816954749,914.5499218989672,588.9071056084546
BR,Crops nec,4835.127693398798,1802.0582229481645,13121.62150986822,6471.4261390740685,106479.20489614818,228482.04148882136,19290.211826729803,15085.22632932393,60522.76987724862,101391.56194303256,934.0161438315799,496.3075429331384,329.1229115645944
